timestamp,theta,delta,attention,meditation,low_alpha,high_alpha,low_beta,high_beta,low_gamma,mid_gamma,poor_signal,blink_strength,IBI,BPM,SDNN_over_RMSSD,CVNN,SDNN,RMSSD,pNN10,pNN20,pNN30,pNN40,pNN50,LF,HF,LF_over_HF,stimu_num,event
2023-07-12_17:45:22.492629,17833,36481,78,53,25719,7968,12549,11696,21038,3876,0,0,870,65,1.179466378,0.078341138,67.90087546,57.56914883,0.866666667,0.8,0.733333333,0.633333333,0.533333333,74.9919634,147.8974643,0.507053747,8,
2023-07-12_17:45:23.513169,36119,34622,70,51,7199,22222,11704,10480,11885,2258,0,0,856,66,1.086397668,0.071647415,62.41922781,57.45522995,0.866666667,0.766666667,0.7,0.6,0.5,76.32919658,152.3387501,0.501049119,8,
2023-07-12_17:45:24.533060,10794,7894,70,53,1774,3172,4245,10462,4789,4473,0,0,926,66,0.928406999,0.061684668,54.20848642,58.38870935,0.866666667,0.766666667,0.733333333,0.633333333,0.533333333,78.2102368,155.9723762,0.501436464,8,
2023-07-12_17:45:25.553235,14645,27215,61,57,14507,5994,11006,7943,7327,4817,0,0,950,65,0.85202662,0.055493887,49.15648482,57.69360211,0.866666667,0.766666667,0.7,0.6,0.533333333,80.29675927,159.1430077,0.504557256,8,
2023-07-12_17:45:26.573402,8903,81139,60,54,3792,3228,1817,2586,2519,1036,0,0,888,65,0.79365273,0.051867051,46.10635049,58.09385985,0.866666667,0.766666667,0.7,0.6,0.533333333,82.479351,162.7725871,0.506715243,8,
2023-07-12_17:45:27.593520,17595,82336,54,51,3564,4403,4697,2171,3329,366,0,0,948,65,0.75294341,0.043175565,38.67379245,51.36347824,0.866666667,0.766666667,0.7,0.6,0.533333333,84.78318265,165.6095638,0.511946174,8,
2023-07-12_17:45:28.617002,14738,15421,50,64,15353,9121,2106,13482,9431,1736,0,0,976,65,0.799546293,0.045944938,41.26774366,51.6139516,0.866666667,0.766666667,0.666666667,0.566666667,0.5,87.09110932,168.3033532,0.517465087,8,
2023-07-12_17:45:29.639985,74960,37499,40,56,18097,3561,6796,6213,5476,1716,0,0,928,64,0.834852818,0.048258157,43.66076296,52.29755714,0.9,0.8,0.666666667,0.566666667,0.5,91.77712544,173.3256893,0.529506767,8,
2023-07-12_17:45:30.665793,35997,79769,30,53,9017,4421,1388,3166,1688,1257,0,0,912,64,0.805232816,0.04533736,41.14818749,51.10098184,0.9,0.8,0.666666667,0.566666667,0.5,94.2368151,174.4833632,0.540090547,8,
2023-07-12_17:45:31.691341,45902,41720,40,54,10280,29876,15751,16627,8385,4166,0,0,926,64,0.803450439,0.045232382,41.11020419,51.16706915,0.9,0.766666667,0.633333333,0.533333333,0.466666667,96.52988353,175.5533221,0.549860762,8,
2023-07-12_17:45:32.714100,135500,239235,29,47,22787,25245,4381,19650,6670,2888,0,0,894,64,0.817057666,0.045126177,41.02270374,50.20784387,0.933333333,0.8,0.666666667,0.533333333,0.466666667,98.51968382,175.9376891,0.559969182,8,
2023-07-12_17:45:33.738572,35636,16866,37,56,22447,15467,5714,13103,14987,3053,0,0,824,64,0.82302191,0.045279473,41.15904113,50.00965424,0.933333333,0.8,0.666666667,0.533333333,0.466666667,99.65791037,177.6381711,0.561016305,8,
2023-07-12_17:45:34.762784,46561,350387,34,48,3209,4102,3830,2041,1963,745,0,0,856,65,0.838620224,0.046525889,42.22379529,50.34912594,0.933333333,0.8,0.666666667,0.5,0.433333333,100.9571154,182.57269,0.552969425,8,
2023-07-12_17:45:35.787403,3877,41205,35,60,30057,5363,3938,10790,3916,5375,0,0,904,65,0.827254984,0.046533657,42.22774233,51.04561854,0.966666667,0.833333333,0.7,0.533333333,0.433333333,102.8276124,186.7192775,0.550706996,8,
2023-07-12_17:45:36.812853,24333,40008,44,57,7302,3614,5983,14091,7717,2761,0,0,820,66,0.822971601,0.047744064,43.33251281,52.65371585,0.966666667,0.833333333,0.7,0.533333333,0.433333333,107.7057951,192.2062343,0.560365773,8,
2023-07-12_17:45:37.837023,18705,16209,38,61,17560,3863,2414,3196,1388,885,0,0,896,67,0.813892665,0.047446008,43.08730156,52.93978362,0.966666667,0.833333333,0.7,0.533333333,0.466666667,110.2936743,193.0933959,0.571193405,8,
2023-07-12_17:45:38.861068,59497,217577,48,69,12674,16771,10356,8237,5905,8702,0,0,934,67,0.804448342,0.047006069,42.66270815,53.03349625,0.966666667,0.833333333,0.7,0.5,0.433333333,112.600193,194.1691582,0.579907716,8,
2023-07-12_17:45:39.884101,34555,26444,48,56,15034,7261,3008,14349,6714,1732,0,0,868,67,0.813551547,0.047697787,43.2141952,53.11795592,0.966666667,0.833333333,0.7,0.533333333,0.466666667,114.4304547,194.0771986,0.589613079,8,
2023-07-12_17:45:40.905438,5367,15303,43,69,1028,16183,4827,5536,2797,2729,0,0,860,68,0.813150732,0.047341161,42.90371649,52.76231675,0.933333333,0.8,0.666666667,0.5,0.433333333,115.7393702,196.2157286,0.58985776,8,
2023-07-12_17:45:41.923316,45894,41074,50,66,33512,20408,16144,17842,16902,4138,0,0,946,68,0.804551714,0.04768304,43.3089162,53.82987249,0.933333333,0.8,0.666666667,0.533333333,0.466666667,117.2809352,199.6517443,0.587427551,9,100
2023-07-12_17:45:42.945635,41473,351058,51,60,4267,3060,2007,5483,13307,659,0,0,980,66,0.83309386,0.049037802,44.58843896,53.52150712,0.933333333,0.8,0.666666667,0.5,0.433333333,119.4227068,202.2809397,0.590380423,9,
2023-07-12_17:45:43.968953,15463,25634,53,61,6564,10365,5483,11414,7275,2864,0,0,910,66,0.783204217,0.049462138,44.96438096,57.41080038,0.933333333,0.8,0.666666667,0.533333333,0.5,122.4964968,211.4451961,0.57932977,9,
2023-07-12_17:45:44.993867,19302,8529,50,53,7129,10824,11420,6226,7873,2863,0,0,906,66,0.780257438,0.049322537,44.79801583,57.41440406,0.9,0.766666667,0.633333333,0.5,0.466666667,124.7808935,214.2310539,0.582459411,9,
2023-07-12_17:45:46.018005,7541,40042,53,61,12656,16155,2176,9373,4841,13821,0,0,926,66,0.797635657,0.049230867,44.704909,56.04677849,0.933333333,0.8,0.633333333,0.5,0.466666667,127.1525942,215.8182914,0.589165049,9,
2023-07-12_17:45:47.043814,25170,57856,57,74,24834,2854,5161,9669,10418,5031,0,0,816,66,0.810723427,0.051833915,46.98917133,57.95955784,0.933333333,0.8,0.633333333,0.5,0.466666667,129.834643,214.9427253,0.604042974,9,
2023-07-12_17:45:48.067838,15367,162008,40,61,1804,591,380,752,712,181,0,0,880,67,0.794457779,0.0517883,46.84769649,58.96813868,0.933333333,0.8,0.633333333,0.5,0.466666667,131.73081,214.1595079,0.615106055,9,
2023-07-12_17:45:49.092325,69062,25189,38,53,10480,6815,10189,11192,3986,4817,0,0,922,66,0.803060579,0.050558328,45.66428218,56.86281131,0.933333333,0.8,0.666666667,0.533333333,0.466666667,133.3199776,215.5652814,0.618466836,9,
2023-07-12_17:45:50.119536,5388,31813,50,27,574,602,1764,6797,2552,2226,0,0,822,67,0.832828674,0.052518916,47.36505979,56.87251321,0.933333333,0.833333333,0.7,0.566666667,0.466666667,134.5507287,224.2254243,0.600069011,9,
2023-07-12_17:45:51.141596,27486,18781,47,29,23523,11807,6762,9793,7411,1095,0,0,884,68,0.8167284,0.052474591,47.25161961,57.85475273,0.933333333,0.833333333,0.7,0.566666667,0.466666667,136.1738835,228.145082,0.59687407,9,
2023-07-12_17:45:52.165578,64818,46831,64,37,9202,19109,10716,29399,6340,2658,0,0,934,67,0.814188624,0.051978784,46.77743996,57.45282923,0.933333333,0.833333333,0.733333333,0.6,0.5,138.1135265,230.2339706,0.599883354,9,
2023-07-12_17:45:53.186574,44980,104682,64,35,6311,1963,3466,6860,1460,764,0,0,888,67,0.82057411,0.051978784,46.77743996,57.00574684,0.933333333,0.833333333,0.733333333,0.6,0.466666667,140.4589144,230.6503136,0.608969102,9,
2023-07-12_17:45:54.213182,34089,34179,48,43,2530,9387,6342,7216,7604,2160,0,0,846,68,0.817903472,0.052275802,46.86699858,57.3013811,0.933333333,0.833333333,0.733333333,0.6,0.433333333,142.848243,229.0929962,0.623538237,9,
2023-07-12_17:45:55.241921,29301,32691,51,35,8786,11300,21197,10871,3958,5109,0,0,908,68,0.764568285,0.049824379,44.55628151,58.27639257,0.933333333,0.833333333,0.766666667,0.633333333,0.466666667,144.5232723,228.4935273,0.632504886,9,
2023-07-12_17:45:56.266544,14649,133061,44,41,779,10673,6441,3409,1860,1713,0,0,822,68,0.696566426,0.047111587,41.85079317,60.08155377,0.933333333,0.833333333,0.766666667,0.633333333,0.466666667,146.117495,231.6839752,0.63067588,9,
2023-07-12_17:45:57.289577,8855,104688,60,53,4495,1653,373,2009,2120,335,0,0,864,68,0.691112766,0.04717647,41.83294821,60.52984445,0.933333333,0.866666667,0.8,0.666666667,0.466666667,146.357773,236.5702155,0.618665256,9,
2023-07-12_17:45:58.310705,9289,15523,69,53,6590,3565,8245,11829,4882,1718,0,0,922,68,0.681678661,0.047049162,41.71378669,61.19274241,0.933333333,0.9,0.833333333,0.7,0.5,147.4222311,239.8533861,0.614634771,9,
2023-07-12_17:45:59.333060,65474,235434,61,34,2743,1048,2271,3841,1121,810,0,0,900,67,0.696800287,0.047094206,41.76314164,59.93559762,0.933333333,0.9,0.8,0.7,0.5,148.8236497,242.4680824,0.613786558,9,
2023-07-12_17:46:00.357852,47165,44097,44,38,12048,17748,5837,12054,11400,6531,0,0,796,68,0.692872106,0.049031726,43.4355717,62.68916202,0.933333333,0.9,0.8,0.7,0.5,151.2500241,241.1054387,0.627319006,9,
2023-07-12_17:46:01.386147,36824,7611,53,34,12354,11352,10727,19695,11060,5061,0,0,886,68,0.670370599,0.048575891,43.08033839,64.26346632,0.933333333,0.9,0.8,0.733333333,0.533333333,153.0936961,239.432117,0.639403343,10,100
2023-07-12_17:46:02.406046,41514,16076,44,34,19727,5950,13809,16622,17557,2268,0,0,874,67,0.687227735,0.049181478,43.60101936,63.44479001,0.933333333,0.933333333,0.833333333,0.766666667,0.566666667,155.0252261,238.6620171,0.649559691,10,
2023-07-12_17:46:03.427764,5623,71571,60,51,3062,1822,2562,3717,991,1019,0,0,826,68,0.692995346,0.048840102,43.30814653,62.49413766,0.933333333,0.933333333,0.833333333,0.766666667,0.533333333,154.7178508,241.963623,0.639426079,10,
2023-07-12_17:46:04.452168,7641,1935,70,53,9781,5191,8393,13744,6796,2357,0,0,890,68,0.68455659,0.048817944,43.27873483,63.22155896,0.933333333,0.933333333,0.833333333,0.766666667,0.533333333,154.8381666,245.9039029,0.629669415,10,
2023-07-12_17:46:05.472173,29086,8373,66,56,5134,18588,10209,8740,11126,3020,0,0,928,68,0.690013752,0.048596041,43.07229065,62.42236558,0.933333333,0.933333333,0.833333333,0.766666667,0.533333333,155.5511749,248.1506671,0.626841655,10,
2023-07-12_17:46:06.492606,9145,44188,66,60,7124,2345,5468,4825,2016,1042,0,0,842,68,0.678245033,0.049340776,43.68961229,64.41567597,0.933333333,0.933333333,0.833333333,0.766666667,0.533333333,156.7552536,249.793176,0.627540176,10,
2023-07-12_17:46:07.513236,3744,21534,74,63,4851,8300,3880,12874,6786,2013,0,0,832,68,0.713011701,0.050325934,44.51496627,62.43230817,0.966666667,0.933333333,0.833333333,0.766666667,0.533333333,158.868392,246.6525624,0.644097878,10,
2023-07-12_17:46:08.533293,6367,161990,75,54,2749,574,942,6941,1681,743,0,0,886,68,0.659842734,0.044610956,39.2546671,59.49094396,0.966666667,0.9,0.8,0.766666667,0.533333333,160.8588072,243.1423922,0.661582728,10,
2023-07-12_17:46:09.562250,17409,8762,84,53,9730,3590,1020,21863,3821,4514,0,0,806,68,0.681589508,0.0470448,41.31160719,60.6106853,0.966666667,0.9,0.8,0.766666667,0.533333333,160.2806337,244.9320705,0.654388106,10,
2023-07-12_17:46:10.585201,7503,19721,81,54,4371,3993,4002,3035,1575,626,0,0,828,69,0.688505066,0.0477751,41.82232259,60.74366719,0.966666667,0.9,0.766666667,0.733333333,0.5,159.4663515,249.8551142,0.638235291,10,
2023-07-12_17:46:11.605977,7553,6181,77,44,1785,805,761,3192,1320,969,0,0,866,69,0.67926061,0.047435255,41.46157525,61.03927509,1,0.933333333,0.8,0.733333333,0.5,159.8237326,252.1108694,0.633942253,10,
2023-07-12_17:46:12.625362,4659,13848,77,54,9655,1766,3144,11691,2395,6039,0,0,830,69,0.708587286,0.047116617,41.03229081,57.907179,1,0.933333333,0.833333333,0.733333333,0.5,161.2398993,250.7123956,0.643126954,10,
2023-07-12_17:46:13.647674,9894,103845,75,50,1813,3010,6104,7773,1683,1050,0,0,892,70,0.713440575,0.049224457,42.83840437,60.04481085,1,0.933333333,0.833333333,0.733333333,0.466666667,163.2764708,243.7318733,0.669902006,10,
2023-07-12_17:46:14.671535,10293,32107,74,57,17937,15953,7413,6371,6504,2463,0,0,912,70,0.717580991,0.048822016,42.47189921,59.18760355,1,0.933333333,0.8,0.7,0.466666667,163.0738545,244.1043039,0.668049895,10,
2023-07-12_17:46:15.691777,40052,6341,67,61,6406,12317,4255,10584,6528,1200,0,0,802,70,0.71120896,0.050911347,44.18426065,62.12556806,1,0.933333333,0.8,0.7,0.466666667,161.8399678,247.9505248,0.652710729,10,
2023-07-12_17:46:16.713675,6589,89628,61,56,2571,1627,2433,3802,1687,1539,0,0,854,70,0.702884719,0.049997122,43.44416596,61.80838019,1,0.933333333,0.8,0.7,0.5,161.3063636,251.1657312,0.642230781,10,
2023-07-12_17:46:17.736006,20525,139997,54,74,39690,24415,14117,17488,11246,3850,0,0,910,70,0.709713435,0.050577108,43.99196896,61.9855378,1,0.933333333,0.8,0.7,0.5,161.5912083,251.2981641,0.643025821,10,
2023-07-12_17:46:18.757460,7903,17918,77,56,641,9670,3515,33408,4633,5270,0,0,756,71,0.742989225,0.056167365,48.34137864,65.06336434,1,0.933333333,0.8,0.666666667,0.5,163.902433,241.8633739,0.677665371,10,
2023-07-12_17:46:19.774181,22430,78408,77,60,9185,12338,10832,8389,6620,3122,0,0,834,71,0.738877098,0.056389996,48.51043416,65.65426687,1,0.933333333,0.8,0.666666667,0.533333333,162.7904742,243.2703446,0.66917517,10,
2023-07-12_17:46:20.795104,153354,1398977,60,48,2737,12798,15317,7511,12135,4694,0,0,784,72,0.748284749,0.057863686,49.53903063,66.20344819,1,0.933333333,0.8,0.666666667,0.533333333,161.2380834,247.8590113,0.650523387,10,
2023-07-12_17:46:21.815745,11459,4373,61,41,2481,10901,2971,6192,7494,7861,0,0,744,73,0.854231146,0.063410802,53.77235969,62.94825461,1,0.9,0.766666667,0.633333333,0.5,163.2585312,240.245429,0.679548959,10,
2023-07-12_17:46:22.842133,25209,14344,44,41,6369,3555,5172,11177,10809,5067,0,0,848,74,0.826547925,0.063353885,53.69030535,64.95728039,1,0.9,0.766666667,0.633333333,0.533333333,162.7305944,238.7584906,0.681569874,10,
2023-07-12_17:46:23.861977,14345,116571,50,35,812,4481,2480,6821,1472,870,0,0,898,73,0.805376246,0.062296354,52.74424666,65.49019405,1,0.9,0.766666667,0.633333333,0.533333333,161.7756958,239.2120547,0.676285716,10,
2023-07-12_17:46:24.884462,22594,583888,66,47,8084,8145,2952,13432,7213,3546,0,0,820,73,0.809521159,0.061608336,51.99743583,64.2323369,1,0.9,0.8,0.666666667,0.566666667,159.9420869,243.394818,0.657130206,10,
2023-07-12_17:46:25.906278,6753,10612,64,48,7318,8050,12732,4054,2902,1470,0,0,858,74,0.819687212,0.06177622,52.04852437,63.49803147,1,0.9,0.8,0.666666667,0.533333333,160.1726936,239.6347346,0.668403492,10,
2023-07-12_17:46:26.926536,3962,21493,75,56,15302,4772,6591,23010,8193,2399,0,0,868,73,0.79095523,0.058865583,49.46671159,62.54046966,1,0.866666667,0.766666667,0.633333333,0.533333333,160.479633,234.8160756,0.683426944,10,
2023-07-12_17:46:27.946535,38468,34555,64,66,32518,4537,6211,8944,3645,5707,0,0,768,73,0.784590089,0.060595064,50.70594968,64.62731354,1,0.866666667,0.766666667,0.633333333,0.533333333,159.5932457,233.5832576,0.683239233,10,
2023-07-12_17:46:28.968190,33103,17412,50,63,8667,3613,1240,2207,808,465,0,0,814,73,0.793122985,0.060780407,50.83673213,64.09690939,1,0.866666667,0.766666667,0.633333333,0.533333333,157.7133802,236.6564771,0.666423257,11,100
2023-07-12_17:46:29.990520,31802,25289,48,53,7185,1476,2003,6790,4550,1908,0,0,852,72,0.7793064,0.059812164,49.95113167,64.09690939,1,0.866666667,0.766666667,0.6,0.5,156.2414917,238.3284262,0.655572204,11,
2023-07-12_17:46:31.012148,4250,105832,43,41,580,353,152,2654,877,207,0,0,742,72,0.757280863,0.060087093,49.8442463,65.8200263,0.966666667,0.833333333,0.733333333,0.6,0.5,156.818731,229.3253201,0.6838265,11,
2023-07-12_17:46:32.036659,12938,5468,67,26,5019,2513,4015,41607,19933,2194,0,0,812,73,0.758742532,0.060251492,49.94045343,65.8200263,0.966666667,0.866666667,0.766666667,0.633333333,0.533333333,156.156494,226.9037441,0.688205894,11,
2023-07-12_17:46:33.059940,16699,28066,78,29,7435,6497,3281,4999,7531,3440,0,0,828,73,0.730163909,0.05815514,48.05940768,65.8200263,0.966666667,0.833333333,0.733333333,0.6,0.5,154.2622194,228.9435356,0.673800284,11,
2023-07-12_17:46:34.086591,7761,9451,91,35,9134,4345,7964,19904,7321,2804,0,0,862,72,0.73339082,0.057235516,47.25364183,64.43173345,0.966666667,0.866666667,0.766666667,0.6,0.5,152.3691434,230.4946758,0.661052768,11,
2023-07-12_17:46:35.114734,12026,69400,93,43,4558,4605,3121,13323,4254,2768,0,0,890,72,0.737283751,0.058591891,48.51799208,65.80640363,0.966666667,0.866666667,0.8,0.633333333,0.5,150.8621275,226.013466,0.667491766,11,
2023-07-12_17:46:36.138294,10996,76172,70,57,7745,1491,872,3337,1059,1876,0,0,878,71,0.746172806,0.058997203,48.87721578,65.50388249,0.966666667,0.833333333,0.766666667,0.633333333,0.5,150.4403544,221.512002,0.679152159,11,
2023-07-12_17:46:37.161962,35960,14633,81,51,13358,11671,16537,30306,11807,3481,0,0,892,71,0.771650545,0.060432801,50.19145567,65.044282,0.966666667,0.8,0.733333333,0.633333333,0.5,149.8289724,217.5696045,0.688648457,11,
2023-07-12_17:46:38.187821,29886,12632,67,54,14829,8905,5279,9887,8757,4143,0,0,838,71,0.788484348,0.059496502,49.51695557,62.80017571,0.966666667,0.8,0.733333333,0.633333333,0.533333333,148.5571176,216.0584856,0.68757826,11,
2023-07-12_17:46:39.209734,5168,113667,60,60,878,4314,1587,2804,2861,514,0,0,922,70,0.789361205,0.061197784,50.99407373,64.60169743,0.966666667,0.8,0.733333333,0.633333333,0.533333333,146.7500624,216.0071013,0.679376102,11,
2023-07-12_17:46:40.232681,2496,11491,75,54,3455,3481,8215,10368,4865,4240,0,0,912,69,0.831667411,0.061197784,50.99407373,61.31546466,0.966666667,0.766666667,0.733333333,0.633333333,0.533333333,144.7777894,216.1433001,0.669823165,11,
2023-07-12_17:46:41.256234,17147,80955,70,53,4517,2140,3133,7771,3157,644,0,0,860,69,0.805150966,0.06110156,50.94240757,63.27062837,0.966666667,0.766666667,0.733333333,0.633333333,0.533333333,141.3871768,214.3483669,0.659613968,11,
2023-07-12_17:46:42.282117,18955,139161,63,38,1287,1295,1925,3740,1951,672,0,0,876,69,0.834491918,0.059564513,49.59341354,59.42947138,0.966666667,0.733333333,0.7,0.6,0.5,140.6885858,209.537892,0.671423123,11,
2023-07-12_17:46:43.305855,33901,84141,48,47,29984,9804,6949,11720,14294,14831,0,0,828,68,0.820962107,0.058801673,49.02883505,59.72119129,0.966666667,0.733333333,0.7,0.6,0.466666667,140.2114796,204.3975331,0.685974422,11,
2023-07-12_17:46:44.330881,24773,88822,47,54,25641,1742,5601,14335,9463,1277,0,0,760,70,0.823331656,0.058544345,48.82208061,59.29819443,0.966666667,0.733333333,0.7,0.633333333,0.5,138.598527,204.2114693,0.678700993,11,
2023-07-12_17:46:45.356895,45453,70835,41,35,2924,590,3742,2563,2541,1231,0,0,860,70,0.803826211,0.057652008,48.20092208,59.96435723,0.966666667,0.733333333,0.7,0.6,0.466666667,133.9479569,204.9395196,0.653597496,11,
2023-07-12_17:46:46.381564,59065,39627,40,48,30678,11992,12930,14715,7579,2782,0,0,834,70,0.76923424,0.055105858,46.20442499,60.06548151,0.966666667,0.733333333,0.7,0.6,0.466666667,132.9483663,200.5808413,0.662816875,11,
2023-07-12_17:46:47.407326,28799,97578,37,41,6251,6610,4644,4351,3717,1339,0,0,760,72,0.772349608,0.053864341,45.19218221,58.51259811,0.966666667,0.766666667,0.733333333,0.633333333,0.5,132.6927245,194.6282813,0.681775144,11,
2023-07-12_17:46:48.432943,77323,74306,29,30,15924,8582,27400,13193,10517,4897,0,0,874,72,0.74119323,0.054298974,45.60389847,61.5276781,0.966666667,0.766666667,0.733333333,0.633333333,0.5,131.1892123,192.5588625,0.681294076,11,
2023-07-12_17:46:49.457177,31424,22219,44,50,7269,25199,8469,19903,5678,3233,0,0,792,72,0.739112221,0.054980366,46.11753101,62.39584425,0.966666667,0.766666667,0.7,0.6,0.466666667,126.4075609,193.0570249,0.654767994,11,
2023-07-12_17:46:50.483590,9564,17172,57,48,15519,4922,14579,23187,3848,2852,0,0,852,72,0.726856736,0.053318071,44.85116126,61.70564161,0.966666667,0.766666667,0.7,0.6,0.5,124.2461784,191.3552285,0.649295968,11,
2023-07-12_17:46:51.509255,16636,33846,70,50,15827,3928,12202,17123,4037,2968,0,0,908,71,0.741004464,0.054989109,46.34848673,62.54818832,0.966666667,0.766666667,0.7,0.6,0.5,122.5338942,187.7550456,0.652626372,11,
2023-07-12_17:46:52.534173,35128,16824,75,50,4477,5167,10642,7938,4121,1617,0,0,864,70,0.767722835,0.054918556,46.28169785,60.28438352,0.966666667,0.8,0.733333333,0.633333333,0.5,121.2824101,183.0487769,0.662568809,11,
2023-07-12_17:46:53.562109,23806,85117,66,54,43961,15495,22796,11244,6337,6371,0,0,774,71,0.74178814,0.054536023,45.97023191,61.97218508,0.966666667,0.8,0.733333333,0.633333333,0.5,120.6330551,179.106867,0.673525572,12,100
2023-07-12_17:46:54.585920,24471,15578,61,53,7320,12295,17889,17384,15697,2907,0,0,898,70,0.729285915,0.055343223,46.83512452,64.22052524,0.966666667,0.8,0.733333333,0.633333333,0.533333333,116.1333766,177.150385,0.655563783,12,
2023-07-12_17:46:55.611158,22103,4780,60,47,4818,3815,4372,11454,7816,3480,0,0,822,70,0.757491614,0.05557428,46.96026689,61.99443802,1,0.833333333,0.766666667,0.666666667,0.566666667,113.5145094,176.8625033,0.641823492,12,
2023-07-12_17:46:56.633686,3463,93842,66,51,344,2313,2156,3030,2234,376,0,0,818,70,0.713250332,0.051016159,43.2378949,60.62092503,0.966666667,0.8,0.733333333,0.633333333,0.533333333,111.6572846,173.4862166,0.643608967,12,
2023-07-12_17:46:57.657966,62500,71785,67,48,60301,12026,21424,19429,8588,2909,0,0,874,70,0.699459524,0.050577917,42.97099797,61.43457411,0.966666667,0.8,0.733333333,0.633333333,0.533333333,110.1766139,169.1006251,0.651544687,12,
2023-07-12_17:46:58.678564,64954,60862,51,40,4967,6258,5725,4175,2586,1092,0,0,876,70,0.704144002,0.050552786,43.0305318,61.11041449,0.933333333,0.8,0.733333333,0.633333333,0.533333333,108.8789509,165.2611504,0.65882968,12,
2023-07-12_17:46:59.702659,11148,16052,51,35,521,1611,931,5105,2319,971,0,0,876,70,0.705202286,0.051115743,43.51653581,61.70787688,0.933333333,0.8,0.733333333,0.666666667,0.6,105.0552633,161.9118922,0.648842169,12,
2023-07-12_17:47:00.728657,6303,17737,50,47,12233,8389,3032,10948,7355,4680,0,0,868,70,0.69775743,0.050601376,43.04153033,61.68552057,0.9,0.766666667,0.7,0.633333333,0.566666667,102.5392551,161.3907414,0.635347816,12,
2023-07-12_17:47:01.752818,84019,128958,60,34,2946,18875,7982,41526,4649,995,0,0,838,70,0.691492315,0.05038572,42.79091285,61.88197888,0.9,0.8,0.733333333,0.633333333,0.566666667,100.1690049,159.7481612,0.627043242,12,
2023-07-12_17:47:02.775594,16640,11635,75,50,26176,6744,6804,16404,7772,2204,0,0,758,71,0.716556676,0.053305086,45.03213667,62.84518471,0.9,0.833333333,0.766666667,0.666666667,0.6,99.1692958,154.7972158,0.640640048,12,
2023-07-12_17:47:03.795582,16189,11885,67,69,29272,3882,4631,8771,9195,3966,0,0,908,71,0.693247817,0.054786809,46.41173223,66.94825588,0.9,0.833333333,0.766666667,0.666666667,0.6,97.55441562,151.5729178,0.643613761,12,
2023-07-12_17:47:04.815400,9732,34694,57,64,4052,4491,2135,2094,3566,1436,0,0,870,69,0.685347551,0.052329032,44.2284976,64.53440675,0.866666667,0.833333333,0.766666667,0.633333333,0.566666667,94.00039415,146.9032965,0.639879406,12,
2023-07-12_17:47:05.835621,23127,19238,54,78,24326,4549,6916,13586,15438,4439,0,0,808,70,0.68240536,0.052397624,44.28297892,64.89248402,0.866666667,0.833333333,0.766666667,0.633333333,0.566666667,91.68669191,146.3011149,0.626698518,12,
2023-07-12_17:47:06.860685,7505,86512,51,75,6230,1667,1110,3901,1149,1238,0,0,874,70,0.674677377,0.052637622,44.51037332,65.97282617,0.866666667,0.833333333,0.766666667,0.633333333,0.566666667,89.34507627,145.0328498,0.616033377,12,
2023-07-12_17:47:07.882511,6274,13586,61,70,14322,11358,7252,19098,5644,2028,0,0,886,69,0.684547697,0.052927876,44.77345444,65.40589449,0.866666667,0.833333333,0.766666667,0.633333333,0.566666667,87.27559911,142.4529819,0.612662494,12,
2023-07-12_17:47:08.907914,25402,11055,63,75,35573,5811,11478,10383,5324,2150,0,0,794,70,0.687167305,0.054018791,45.63507423,66.4104271,0.866666667,0.833333333,0.766666667,0.633333333,0.6,86.12678132,138.3262927,0.622634928,12,
2023-07-12_17:47:09.929336,13549,50679,64,64,2730,1806,903,5621,2904,1400,0,0,868,70,0.645226108,0.050349943,42.78738132,66.31377867,0.833333333,0.8,0.733333333,0.6,0.566666667,83.2144123,133.821651,0.62183071,12,
2023-07-12_17:47:10.949426,21936,10879,67,61,2640,15867,4805,16332,4715,1019,0,0,870,69,0.648701195,0.050467775,42.90433804,66.13882995,0.8,0.766666667,0.7,0.6,0.566666667,81.25302936,131.6443274,0.617216336,12,
2023-07-12_17:47:11.971306,11973,13799,70,48,3029,2554,3916,15590,3234,6364,0,0,776,70,0.669319255,0.052877173,44.85041806,67.00900609,0.8,0.766666667,0.733333333,0.633333333,0.6,78.9982428,130.9633996,0.603208553,12,
2023-07-12_17:47:12.992394,11803,34183,70,38,2621,2493,2928,2696,759,2643,0,0,868,70,0.635873414,0.049144399,41.86119922,65.83259857,0.8,0.766666667,0.733333333,0.633333333,0.6,76.99938338,128.4748248,0.59933441,12,
2023-07-12_17:47:14.012991,5319,11605,70,51,20581,6464,8973,9982,4027,4417,0,0,856,70,0.633572945,0.04895119,41.66725333,65.76551869,0.8,0.733333333,0.7,0.6,0.566666667,75.50916721,125.1130575,0.603527471,12,
2023-07-12_17:47:15.033583,13382,9501,69,53,10197,2101,3706,9011,3838,3137,0,0,798,71,0.643674564,0.047897839,40.73551549,63.28588664,0.8,0.7,0.7,0.6,0.566666667,73.0826057,121.6422188,0.600799677,12,
2023-07-12_17:47:16.053457,14891,20789,67,57,3151,8048,7209,16547,7347,2367,0,0,928,70,0.643195981,0.050468445,43.04958382,66.93074135,0.8,0.7,0.7,0.6,0.566666667,71.22745993,119.4472299,0.596309014,12,
2023-07-12_17:47:17.072775,60288,145309,67,60,10520,19257,13101,11918,5283,2823,0,0,868,70,0.622499931,0.049233306,41.93036555,67.35802438,0.8,0.7,0.7,0.6,0.566666667,69.33066455,117.4263152,0.590418463,12,
